rf_code,codepoints,name,group,subgroup,order,status,reason
,1F6C0 1F3FC,person taking bath: medium-light skin tone,People & Body,person-resting,2072,excluded,skin_tone_variant
,1F6C0 1F3FD,person taking bath: medium skin tone,People & Body,person-resting,2073,excluded,skin_tone_variant
,1F6C0 1F3FE,person taking bath: medium-dark skin tone,People & Body,person-resting,2074,excluded,skin_tone_variant
,1F6C0 1F3FF,person taking bath: dark skin tone,People & Body,person-resting,2075,excluded,skin_tone_variant
305,1F6CC,person in bed,People & Body,person-resting,2076,included,
,1F6CC 1F3FB,person in bed: light skin tone,People & Body,person-resting,2077,excluded,skin_tone_variant
,1F6CC 1F3FC,person in bed: medium-light skin tone,People & Body,person-resting,2078,excluded,skin_tone_variant
,1F6CC 1F3FD,person in bed: medium skin tone,People & Body,person-resting,2079,excluded,skin_tone_variant
,1F6CC 1F3FE,person in bed: medium-dark skin tone,People & Body,person-resting,2080,excluded,skin_tone_variant
,1F6CC 1F3FF,person in bed: dark skin tone,People & Body,person-resting,2081,excluded,skin_tone_variant
306,1F9D1 200D 1F91D 200D 1F9D1,people holding hands,People & Body,family,2082,included,zwj_sequence
,1F9D1 1F3FB 200D 1F91D 200D 1F9D1 1F3FB,people holding hands: light skin tone,People & Body,family,2083,excluded,skin_tone_variant
,1F9D1 1F3FB 200D 1F91D 200D 1F9D1 1F3FC,"people holding hands: light skin tone, medium-light skin tone",People & Body,family,2084,excluded,skin_tone_variant
,1F9D1 1F3FB 200D 1F91D 200D 1F9D1 1F3FD,"people holding hands: light skin tone, medium skin tone",People & Body,family,2085,excluded,skin_tone_variant
,1F9D1 1F3FB 200D 1F91D 200D 1F9D1 1F3FE,"people holding hands: light skin tone, medium-dark skin tone",People & Body,family,2086,excluded,skin_tone_variant
,1F9D1 1F3FB 200D 1F91D 200D 1F9D1 1F3FF,"people holding hands: light skin tone, dark skin tone",People & Body,family,2087,excluded,skin_tone_variant
,1F9D1 1F3FC 200D 1F91D 200D 1F9D1 1F3FB,"people holding hands: medium-light skin tone, light skin tone",People & Body,family,2088,excluded,skin_tone_variant
,1F9D1 1F3FC 200D 1F91D 200D 1F9D1 1F3FC,people holding hands: medium-light skin tone,People & Body,family,2089,excluded,skin_tone_variant
,1F9D1 1F3FC 200D 1F91D 200D 1F9D1 1F3FD,"people holding hands: medium-light skin tone, medium skin tone",People & Body,family,2090,excluded,skin_tone_variant
,1F9D1 1F3FC 200D 1F91D 200D 1F9D1 1F3FE,"people holding hands: medium-light skin tone, medium-dark skin tone",People & Body,family,2091,excluded,skin_tone_variant
,1F9D1 1F3FC 200D 1F91D 200D 1F9D1 1F3FF,"people holding hands: medium-light skin tone, dark skin tone",People & Body,family,2092,excluded,skin_tone_variant
,1F9D1 1F3FD 200D 1F91D 200D 1F9D1 1F3FB,"people holding hands: medium skin tone, light skin tone",People & Body,family,2093,excluded,skin_tone_variant
,1F9D1 1F3FD 200D 1F91D 200D 1F9D1 1F3FC,"people holding hands: medium skin tone, medium-light skin tone",People & Body,family,2094,excluded,skin_tone_variant
,1F9D1 1F3FD 200D 1F91D 200D 1F9D1 1F3FD,people holding hands: medium skin tone,People & Body,family,2095,excluded,skin_tone_variant
,1F9D1 1F3FD 200D 1F91D 200D 1F9D1 1F3FE,"people holding hands: medium skin tone, medium-dark skin tone",People & Body,family,2096,excluded,skin_tone_variant
,1F9D1 1F3FD 200D 1F91D 200D 1F9D1 1F3FF,"people holding hands: medium skin tone, dark skin tone",People & Body,family,2097,excluded,skin_tone_variant
,1F9D1 1F3FE 200D 1F91D 200D 1F9D1 1F3FB,"people holding hands: medium-dark skin tone, light skin tone",People & Body,family,2098,excluded,skin_tone_variant
,1F9D1 1F3FE 200D 1F91D 200D 1F9D1 1F3FC,"people holding hands: medium-dark skin tone, medium-light skin tone",People & Body,family,2099,excluded,skin_tone_variant
,1F9D1 1F3FE 200D 1F91D 200D 1F9D1 1F3FD,"people holding hands: medium-dark skin tone, medium skin tone",People & Body,family,2100,excluded,skin_tone_variant
,1F9D1 1F3FE 200D 1F91D 200D 1F9D1 1F3FE,people holding hands: medium-dark skin tone,People & Body,family,2101,excluded,skin_tone_variant
,1F9D1 1F3FE 200D 1F91D 200D 1F9D1 1F3FF,"people holding hands: medium-dark skin tone, dark skin tone",People & Body,family,2102,excluded,skin_tone_variant
,1F9D1 1F3FF 200D 1F91D 200D 1F9D1 1F3FB,"people holding hands: dark skin tone, light skin tone",People & Body,family,2103,excluded,skin_tone_variant
,1F9D1 1F3FF 200D 1F91D 200D 1F9D1 1F3FC,"people holding hands: dark skin tone, medium-light skin tone",People & Body,family,2104,excluded,skin_tone_variant
,1F9D1 1F3FF 200D 1F91D 200D 1F9D1 1F3FD,"people holding hands: dark skin tone, medium skin tone",People & Body,family,2105,excluded,skin_tone_variant
,1F9D1 1F3FF 200D 1F91D 200D 1F9D1 1F3FE,"people holding hands: dark skin tone, medium-dark skin tone",People & Body,family,2106,excluded,skin_tone_variant
,1F9D1 1F3FF 200D 1F91D 200D 1F9D1 1F3FF,people holding hands: dark skin tone,People & Body,family,2107,excluded,skin_tone_variant
,1F46D,women holding hands,People & Body,family,2108,excluded,gender_variant
,1F46D 1F3FB,women holding hands: light skin tone,People & Body,family,2109,excluded,skin_tone_variant
,1F469 1F3FB 200D 1F91D 200D 1F469 1F3FC,"women holding hands: light skin tone, medium-light skin tone",People & Body,family,2110,excluded,skin_tone_variant
,1F469 1F3FB 200D 1F91D 200D 1F469 1F3FD,"women holding hands: light skin tone, medium skin tone",People & Body,family,2111,excluded,skin_tone_variant
,1F469 1F3FB 200D 1F91D 200D 1F469 1F3FE,"women holding hands: light skin tone, medium-dark skin tone",People & Body,family,2112,excluded,skin_tone_variant
,1F469 1F3FB 200D 1F91D 200D 1F469 1F3FF,"women holding hands: light skin tone, dark skin tone",People & Body,family,2113,excluded,skin_tone_variant
,1F469 1F3FC 200D 1F91D 200D 1F469 1F3FB,"women holding hands: medium-light skin tone, light skin tone",People & Body,family,2114,excluded,skin_tone_variant
,1F46D 1F3FC,women holding hands: medium-light skin tone,People & Body,family,2115,excluded,skin_tone_variant
,1F469 1F3FC 200D 1F91D 200D 1F469 1F3FD,"women holding hands: medium-light skin tone, medium skin tone",People & Body,family,2116,excluded,skin_tone_variant
,1F469 1F3FC 200D 1F91D 200D 1F469 1F3FE,"women holding hands: medium-light skin tone, medium-dark skin tone",People & Body,family,2117,excluded,skin_tone_variant
,1F469 1F3FC 200D 1F91D 200D 1F469 1F3FF,"women holding hands: medium-light skin tone, dark skin tone",People & Body,family,2118,excluded,skin_tone_variant
,1F469 1F3FD 200D 1F91D 200D 1F469 1F3FB,"women holding hands: medium skin tone, light skin tone",People & Body,family,2119,excluded,skin_tone_variant
,1F469 1F3FD 200D 1F91D 200D 1F469 1F3FC,"women holding hands: medium skin tone, medium-light skin tone",People & Body,family,2120,excluded,skin_tone_variant
,1F46D 1F3FD,women holding hands: medium skin tone,People & Body,family,2121,excluded,skin_tone_variant
,1F469 1F3FD 200D 1F91D 200D 1F469 1F3FE,"women holding hands: medium skin tone, medium-dark skin tone",People & Body,family,2122,excluded,skin_tone_variant
,1F469 1F3FD 200D 1F91D 200D 1F469 1F3FF,"women holding hands: medium skin tone, dark skin tone",People & Body,family,2123,excluded,skin_tone_variant
,1F469 1F3FE 200D 1F91D 200D 1F469 1F3FB,"women holding hands: medium-dark skin tone, light skin tone",People & Body,family,2124,excluded,skin_tone_variant
,1F469 1F3FE 200D 1F91D 200D 1F469 1F3FC,"women holding hands: medium-dark skin tone, medium-light skin tone",People & Body,family,2125,excluded,skin_tone_variant
,1F469 1F3FE 200D 1F91D 200D 1F469 1F3FD,"women holding hands: medium-dark skin tone, medium skin tone",People & Body,family,2126,excluded,skin_tone_variant
,1F46D 1F3FE,women holding hands: medium-dark skin tone,People & Body,family,2127,excluded,skin_tone_variant
,1F469 1F3FE 200D 1F91D 200D 1F469 1F3FF,"women holding hands: medium-dark skin tone, dark skin tone",People & Body,family,2128,excluded,skin_tone_variant
,1F469 1F3FF 200D 1F91D 200D 1F469 1F3FB,"women holding hands: dark skin tone, light skin tone",People & Body,family,2129,excluded,skin_tone_variant
,1F469 1F3FF 200D 1F91D 200D 1F469 1F3FC,"women holding hands: dark skin tone, medium-light skin tone",People & Body,family,2130,excluded,skin_tone_variant
,1F469 1F3FF 200D 1F91D 200D 1F469 1F3FD,"women holding hands: dark skin tone, medium skin tone",People & Body,family,2131,excluded,skin_tone_variant
,1F469 1F3FF 200D 1F91D 200D 1F469 1F3FE,"women holding hands: dark skin tone, medium-dark skin tone",People & Body,family,2132,excluded,skin_tone_variant
,1F46D 1F3FF,women holding hands: dark skin tone,People & Body,family,2133,excluded,skin_tone_variant
,1F46B,woman and man holding hands,People & Body,family,2134,excluded,gender_variant
,1F46B 1F3FB,woman and man holding hands: light skin tone,People & Body,family,2135,excluded,skin_tone_variant
,1F469 1F3FB 200D 1F91D 200D 1F468 1F3FC,"woman and man holding hands: light skin tone, medium-light skin tone",People & Body,family,2136,excluded,skin_tone_variant
,1F469 1F3FB 200D 1F91D 200D 1F468 1F3FD,"woman and man holding hands: light skin tone, medium skin tone",People & Body,family,2137,excluded,skin_tone_variant
,1F469 1F3FB 200D 1F91D 200D 1F468 1F3FE,"woman and man holding hands: light skin tone, medium-dark skin tone",People & Body,family,2138,excluded,skin_tone_variant
,1F469 1F3FB 200D 1F91D 200D 1F468 1F3FF,"woman and man holding hands: light skin tone, dark skin tone",People & Body,family,2139,excluded,skin_tone_variant
,1F469 1F3FC 200D 1F91D 200D 1F468 1F3FB,"woman and man holding hands: medium-light skin tone, light skin tone",People & Body,family,2140,excluded,skin_tone_variant
,1F46B 1F3FC,woman and man holding hands: medium-light skin tone,People & Body,family,2141,excluded,skin_tone_variant
,1F469 1F3FC 200D 1F91D 200D 1F468 1F3FD,"woman and man holding hands: medium-light skin tone, medium skin tone",People & Body,family,2142,excluded,skin_tone_variant
,1F469 1F3FC 200D 1F91D 200D 1F468 1F3FE,"woman and man holding hands: medium-light skin tone, medium-dark skin tone",People & Body,family,2143,excluded,skin_tone_variant
,1F469 1F3FC 200D 1F91D 200D 1F468 1F3FF,"woman and man holding hands: medium-light skin tone, dark skin tone",People & Body,family,2144,excluded,skin_tone_variant
,1F469 1F3FD 200D 1F91D 200D 1F468 1F3FB,"woman and man holding hands: medium skin tone, light skin tone",People & Body,family,2145,excluded,skin_tone_variant
,1F469 1F3FD 200D 1F91D 200D 1F468 1F3FC,"woman and man holding hands: medium skin tone, medium-light skin tone",People & Body,family,2146,excluded,skin_tone_variant
,1F46B 1F3FD,woman and man holding hands: medium skin tone,People & Body,family,2147,excluded,skin_tone_variant
,1F469 1F3FD 200D 1F91D 200D 1F468 1F3FE,"woman and man holding hands: medium skin tone, medium-dark skin tone",People & Body,family,2148,excluded,skin_tone_variant
,1F469 1F3FD 200D 1F91D 200D 1F468 1F3FF,"woman and man holding hands: medium skin tone, dark skin tone",People & Body,family,2149,excluded,skin_tone_variant
,1F469 1F3FE 200D 1F91D 200D 1F468 1F3FB,"woman and man holding hands: medium-dark skin tone, light skin tone",People & Body,family,2150,excluded,skin_tone_variant
,1F469 1F3FE 200D 1F91D 200D 1F468 1F3FC,"woman and man holding hands: medium-dark skin tone, medium-light skin tone",People & Body,family,2151,excluded,skin_tone_variant
,1F469 1F3FE 200D 1F91D 200D 1F468 1F3FD,"woman and man holding hands: medium-dark skin tone, medium skin tone",People & Body,family,2152,excluded,skin_tone_variant
,1F46B 1F3FE,woman and man holding hands: medium-dark skin tone,People & Body,family,2153,excluded,skin_tone_variant
,1F469 1F3FE 200D 1F91D 200D 1F468 1F3FF,"woman and man holding hands: medium-dark skin tone, dark skin tone",People & Body,family,2154,excluded,skin_tone_variant
,1F469 1F3FF 200D 1F91D 200D 1F468 1F3FB,"woman and man holding hands: dark skin tone, light skin tone",People & Body,family,2155,excluded,skin_tone_variant
,1F469 1F3FF 200D 1F91D 200D 1F468 1F3FC,"woman and man holding hands: dark skin tone, medium-light skin tone",People & Body,family,2156,excluded,skin_tone_variant
,1F469 1F3FF 200D 1F91D 200D 1F468 1F3FD,"woman and man holding hands: dark skin tone, medium skin tone",People & Body,family,2157,excluded,skin_tone_variant
,1F469 1F3FF 200D 1F91D 200D 1F468 1F3FE,"woman and man holding hands: dark skin tone, medium-dark skin tone",People & Body,family,2158,excluded,skin_tone_variant
,1F46B 1F3FF,woman and man holding hands: dark skin tone,People & Body,family,2159,excluded,skin_tone_variant
,1F46C,men holding hands,People & Body,family,2160,excluded,gender_variant
,1F46C 1F3FB,men holding hands: light skin tone,People & Body,family,2161,excluded,skin_tone_variant
,1F468 1F3FB 200D 1F91D 200D 1F468 1F3FC,"men holding hands: light skin tone, medium-light skin tone",People & Body,family,2162,excluded,skin_tone_variant
,1F468 1F3FB 200D 1F91D 200D 1F468 1F3FD,"men holding hands: light skin tone, medium skin tone",People & Body,family,2163,excluded,skin_tone_variant
,1F468 1F3FB 200D 1F91D 200D 1F468 1F3FE,"men holding hands: light skin tone, medium-dark skin tone",People & Body,family,2164,excluded,skin_tone_variant
,1F468 1F3FB 200D 1F91D 200D 1F468 1F3FF,"men holding hands: light skin tone, dark skin tone",People & Body,family,2165,excluded,skin_tone_variant
,1F468 1F3FC 200D 1F91D 200D 1F468 1F3FB,"men holding hands: medium-light skin tone, light skin tone",People & Body,family,2166,excluded,skin_tone_variant
,1F46C 1F3FC,men holding hands: medium-light skin tone,People & Body,family,2167,excluded,skin_tone_variant
,1F468 1F3FC 200D 1F91D 200D 1F468 1F3FD,"men holding hands: medium-light skin tone, medium skin tone",People & Body,family,2168,excluded,skin_tone_variant
,1F468 1F3FC 200D 1F91D 200D 1F468 1F3FE,"men holding hands: medium-light skin tone, medium-dark skin tone",People & Body,family,2169,excluded,skin_tone_variant
,1F468 1F3FC 200D 1F91D 200D 1F468 1F3FF,"men holding hands: medium-light skin tone, dark skin tone",People & Body,family,2170,excluded,skin_tone_variant
,1F468 1F3FD 200D 1F91D 200D 1F468 1F3FB,"men holding hands: medium skin tone, light skin tone",People & Body,family,2171,excluded,skin_tone_variant
,1F468 1F3FD 200D 1F91D 200D 1F468 1F3FC,"men holding hands: medium skin tone, medium-light skin tone",People & Body,family,2172,excluded,skin_tone_variant
,1F46C 1F3FD,men holding hands: medium skin tone,People & Body,family,2173,excluded,skin_tone_variant
,1F468 1F3FD 200D 1F91D 200D 1F468 1F3FE,"men holding hands: medium skin tone, medium-dark skin tone",People & Body,family,2174,excluded,skin_tone_variant
,1F468 1F3FD 200D 1F91D 200D 1F468 1F3FF,"men holding hands: medium skin tone, dark skin tone",People & Body,family,2175,excluded,skin_tone_variant
,1F468 1F3FE 200D 1F91D 200D 1F468 1F3FB,"men holding hands: medium-dark skin tone, light skin tone",People & Body,family,2176,excluded,skin_tone_variant
,1F468 1F3FE 200D 1F91D 200D 1F468 1F3FC,"men holding hands: medium-dark skin tone, medium-light skin tone",People & Body,family,2177,excluded,skin_tone_variant
,1F468 1F3FE 200D 1F91D 200D 1F468 1F3FD,"men holding hands: medium-dark skin tone, medium skin tone",People & Body,family,2178,excluded,skin_tone_variant
,1F46C 1F3FE,men holding hands: medium-dark skin tone,People & Body,family,2179,excluded,skin_tone_variant
,1F468 1F3FE 200D 1F91D 200D 1F468 1F3FF,"men holding hands: medium-dark skin tone, dark skin tone",People & Body,family,2180,excluded,skin_tone_variant
,1F468 1F3FF 200D 1F91D 200D 1F468 1F3FB,"men holding hands: dark skin tone, light skin tone",People & Body,family,2181,excluded,skin_tone_variant
,1F468 1F3FF 200D 1F91D 200D 1F468 1F3FC,"men holding hands: dark skin tone, medium-light skin tone",People & Body,family,2182,excluded,skin_tone_variant
,1F468 1F3FF 200D 1F91D 200D 1F468 1F3FD,"men holding hands: dark skin tone, medium skin tone",People & Body,family,2183,excluded,skin_tone_variant
,1F468 1F3FF 200D 1F91D 200D 1F468 1F3FE,"men holding hands: dark skin tone, medium-dark skin tone",People & Body,family,2184,excluded,skin_tone_variant
,1F46C 1F3FF,men holding hands: dark skin tone,People & Body,family,2185,excluded,skin_tone_variant
307,1F48F,kiss,People & Body,family,2186,included,
,1F48F 1F3FB,kiss: light skin tone,People & Body,family,2187,excluded,skin_tone_variant
,1F48F 1F3FC,kiss: medium-light skin tone,People & Body,family,2188,excluded,skin_tone_variant
,1F48F 1F3FD,kiss: medium skin tone,People & Body,family,2189,excluded,skin_tone_variant
,1F48F 1F3FE,kiss: medium-dark skin tone,People & Body,family,2190,excluded,skin_tone_variant
,1F48F 1F3FF,kiss: dark skin tone,People & Body,family,2191,excluded,skin_tone_variant
,1F9D1 1F3FB 200D 2764 FE0F 200D 1F48B 200D 1F9D1 1F3FC,"kiss: person, person, light skin tone, medium-light skin tone",People & Body,family,2192,excluded,skin_tone_variant
,1F9D1 1F3FB 200D 2764 FE0F 200D 1F48B 200D 1F9D1 1F3FD,"kiss: person, person, light skin tone, medium skin tone",People & Body,family,2193,excluded,skin_tone_variant
