rf_code,codepoints,name,group,subgroup,order,joypixels_file,status,reason
,1F9D1 1F3FF 200D 1F3ED,factory worker: dark skin tone,People & Body,person-role,974,1f9d1-1f3ff-1f3ed.png,excluded,skin_tone_variant
,1F468 200D 1F3ED,man factory worker,People & Body,person-role,975,1f468-1f3ed.png,excluded,zwj_sequence
,1F468 1F3FB 200D 1F3ED,man factory worker: light skin tone,People & Body,person-role,976,1f468-1f3fb-1f3ed.png,excluded,skin_tone_variant
,1F468 1F3FC 200D 1F3ED,man factory worker: medium-light skin tone,People & Body,person-role,977,1f468-1f3fc-1f3ed.png,excluded,skin_tone_variant
,1F468 1F3FD 200D 1F3ED,man factory worker: medium skin tone,People & Body,person-role,978,1f468-1f3fd-1f3ed.png,excluded,skin_tone_variant
,1F468 1F3FE 200D 1F3ED,man factory worker: medium-dark skin tone,People & Body,person-role,979,1f468-1f3fe-1f3ed.png,excluded,skin_tone_variant
,1F468 1F3FF 200D 1F3ED,man factory worker: dark skin tone,People & Body,person-role,980,1f468-1f3ff-1f3ed.png,excluded,skin_tone_variant
,1F469 200D 1F3ED,woman factory worker,People & Body,person-role,981,1f469-1f3ed.png,excluded,zwj_sequence
,1F469 1F3FB 200D 1F3ED,woman factory worker: light skin tone,People & Body,person-role,982,1f469-1f3fb-1f3ed.png,excluded,skin_tone_variant
,1F469 1F3FC 200D 1F3ED,woman factory worker: medium-light skin tone,People & Body,person-role,983,1f469-1f3fc-1f3ed.png,excluded,skin_tone_variant
,1F469 1F3FD 200D 1F3ED,woman factory worker: medium skin tone,People & Body,person-role,984,1f469-1f3fd-1f3ed.png,excluded,skin_tone_variant
,1F469 1F3FE 200D 1F3ED,woman factory worker: medium-dark skin tone,People & Body,person-role,985,1f469-1f3fe-1f3ed.png,excluded,skin_tone_variant
,1F469 1F3FF 200D 1F3ED,woman factory worker: dark skin tone,People & Body,person-role,986,1f469-1f3ff-1f3ed.png,excluded,skin_tone_variant
,1F9D1 200D 1F4BC,office worker,People & Body,person-role,987,1f9d1-1f4bc.png,candidate,zwj_sequence
,1F9D1 1F3FB 200D 1F4BC,office worker: light skin tone,People & Body,person-role,988,1f9d1-1f3fb-1f4bc.png,excluded,skin_tone_variant
,1F9D1 1F3FC 200D 1F4BC,office worker: medium-light skin tone,People & Body,person-role,989,1f9d1-1f3fc-1f4bc.png,excluded,skin_tone_variant
,1F9D1 1F3FD 200D 1F4BC,office worker: medium skin tone,People & Body,person-role,990,1f9d1-1f3fd-1f4bc.png,excluded,skin_tone_variant
,1F9D1 1F3FE 200D 1F4BC,office worker: medium-dark skin tone,People & Body,person-role,991,1f9d1-1f3fe-1f4bc.png,excluded,skin_tone_variant
,1F9D1 1F3FF 200D 1F4BC,office worker: dark skin tone,People & Body,person-role,992,1f9d1-1f3ff-1f4bc.png,excluded,skin_tone_variant
,1F468 200D 1F4BC,man office worker,People & Body,person-role,993,1f468-1f4bc.png,excluded,zwj_sequence
,1F468 1F3FB 200D 1F4BC,man office worker: light skin tone,People & Body,person-role,994,1f468-1f3fb-1f4bc.png,excluded,skin_tone_variant
,1F468 1F3FC 200D 1F4BC,man office worker: medium-light skin tone,People & Body,person-role,995,1f468-1f3fc-1f4bc.png,excluded,skin_tone_variant
,1F468 1F3FD 200D 1F4BC,man office worker: medium skin tone,People & Body,person-role,996,1f468-1f3fd-1f4bc.png,excluded,skin_tone_variant
,1F468 1F3FE 200D 1F4BC,man office worker: medium-dark skin tone,People & Body,person-role,997,1f468-1f3fe-1f4bc.png,excluded,skin_tone_variant
,1F468 1F3FF 200D 1F4BC,man office worker: dark skin tone,People & Body,person-role,998,1f468-1f3ff-1f4bc.png,excluded,skin_tone_variant
,1F469 200D 1F4BC,woman office worker,People & Body,person-role,999,1f469-1f4bc.png,excluded,zwj_sequence
,1F469 1F3FB 200D 1F4BC,woman office worker: light skin tone,People & Body,person-role,1000,1f469-1f3fb-1f4bc.png,excluded,skin_tone_variant
,1F469 1F3FC 200D 1F4BC,woman office worker: medium-light skin tone,People & Body,person-role,1001,1f469-1f3fc-1f4bc.png,excluded,skin_tone_variant
,1F469 1F3FD 200D 1F4BC,woman office worker: medium skin tone,People & Body,person-role,1002,1f469-1f3fd-1f4bc.png,excluded,skin_tone_variant
,1F469 1F3FE 200D 1F4BC,woman office worker: medium-dark skin tone,People & Body,person-role,1003,1f469-1f3fe-1f4bc.png,excluded,skin_tone_variant
,1F469 1F3FF 200D 1F4BC,woman office worker: dark skin tone,People & Body,person-role,1004,1f469-1f3ff-1f4bc.png,excluded,skin_tone_variant
,1F9D1 200D 1F52C,scientist,People & Body,person-role,1005,1f9d1-1f52c.png,candidate,zwj_sequence
,1F9D1 1F3FB 200D 1F52C,scientist: light skin tone,People & Body,person-role,1006,1f9d1-1f3fb-1f52c.png,excluded,skin_tone_variant
,1F9D1 1F3FC 200D 1F52C,scientist: medium-light skin tone,People & Body,person-role,1007,1f9d1-1f3fc-1f52c.png,excluded,skin_tone_variant
,1F9D1 1F3FD 200D 1F52C,scientist: medium skin tone,People & Body,person-role,1008,1f9d1-1f3fd-1f52c.png,excluded,skin_tone_variant
,1F9D1 1F3FE 200D 1F52C,scientist: medium-dark skin tone,People & Body,person-role,1009,1f9d1-1f3fe-1f52c.png,excluded,skin_tone_variant
,1F9D1 1F3FF 200D 1F52C,scientist: dark skin tone,People & Body,person-role,1010,1f9d1-1f3ff-1f52c.png,excluded,skin_tone_variant
,1F468 200D 1F52C,man scientist,People & Body,person-role,1011,1f468-1f52c.png,excluded,zwj_sequence
,1F468 1F3FB 200D 1F52C,man scientist: light skin tone,People & Body,person-role,1012,1f468-1f3fb-1f52c.png,excluded,skin_tone_variant
,1F468 1F3FC 200D 1F52C,man scientist: medium-light skin tone,People & Body,person-role,1013,1f468-1f3fc-1f52c.png,excluded,skin_tone_variant
,1F468 1F3FD 200D 1F52C,man scientist: medium skin tone,People & Body,person-role,1014,1f468-1f3fd-1f52c.png,excluded,skin_tone_variant
,1F468 1F3FE 200D 1F52C,man scientist: medium-dark skin tone,People & Body,person-role,1015,1f468-1f3fe-1f52c.png,excluded,skin_tone_variant
,1F468 1F3FF 200D 1F52C,man scientist: dark skin tone,People & Body,person-role,1016,1f468-1f3ff-1f52c.png,excluded,skin_tone_variant
,1F469 200D 1F52C,woman scientist,People & Body,person-role,1017,1f469-1f52c.png,excluded,zwj_sequence
,1F469 1F3FB 200D 1F52C,woman scientist: light skin tone,People & Body,person-role,1018,1f469-1f3fb-1f52c.png,excluded,skin_tone_variant
,1F469 1F3FC 200D 1F52C,woman scientist: medium-light skin tone,People & Body,person-role,1019,1f469-1f3fc-1f52c.png,excluded,skin_tone_variant
,1F469 1F3FD 200D 1F52C,woman scientist: medium skin tone,People & Body,person-role,1020,1f469-1f3fd-1f52c.png,excluded,skin_tone_variant
,1F469 1F3FE 200D 1F52C,woman scientist: medium-dark skin tone,People & Body,person-role,1021,1f469-1f3fe-1f52c.png,excluded,skin_tone_variant
,1F469 1F3FF 200D 1F52C,woman scientist: dark skin tone,People & Body,person-role,1022,1f469-1f3ff-1f52c.png,excluded,skin_tone_variant
,1F9D1 200D 1F4BB,technologist,People & Body,person-role,1023,1f9d1-1f4bb.png,candidate,zwj_sequence
,1F9D1 1F3FB 200D 1F4BB,technologist: light skin tone,People & Body,person-role,1024,1f9d1-1f3fb-1f4bb.png,excluded,skin_tone_variant
,1F9D1 1F3FC 200D 1F4BB,technologist: medium-light skin tone,People & Body,person-role,1025,1f9d1-1f3fc-1f4bb.png,excluded,skin_tone_variant
,1F9D1 1F3FD 200D 1F4BB,technologist: medium skin tone,People & Body,person-role,1026,1f9d1-1f3fd-1f4bb.png,excluded,skin_tone_variant
,1F9D1 1F3FE 200D 1F4BB,technologist: medium-dark skin tone,People & Body,person-role,1027,1f9d1-1f3fe-1f4bb.png,excluded,skin_tone_variant
,1F9D1 1F3FF 200D 1F4BB,technologist: dark skin tone,People & Body,person-role,1028,1f9d1-1f3ff-1f4bb.png,excluded,skin_tone_variant
,1F468 200D 1F4BB,man technologist,People & Body,person-role,1029,1f468-1f4bb.png,excluded,zwj_sequence
,1F468 1F3FB 200D 1F4BB,man technologist: light skin tone,People & Body,person-role,1030,1f468-1f3fb-1f4bb.png,excluded,skin_tone_variant
,1F468 1F3FC 200D 1F4BB,man technologist: medium-light skin tone,People & Body,person-role,1031,1f468-1f3fc-1f4bb.png,excluded,skin_tone_variant
,1F468 1F3FD 200D 1F4BB,man technologist: medium skin tone,People & Body,person-role,1032,1f468-1f3fd-1f4bb.png,excluded,skin_tone_variant
,1F468 1F3FE 200D 1F4BB,man technologist: medium-dark skin tone,People & Body,person-role,1033,1f468-1f3fe-1f4bb.png,excluded,skin_tone_variant
,1F468 1F3FF 200D 1F4BB,man technologist: dark skin tone,People & Body,person-role,1034,1f468-1f3ff-1f4bb.png,excluded,skin_tone_variant
,1F469 200D 1F4BB,woman technologist,People & Body,person-role,1035,1f469-1f4bb.png,excluded,zwj_sequence
,1F469 1F3FB 200D 1F4BB,woman technologist: light skin tone,People & Body,person-role,1036,1f469-1f3fb-1f4bb.png,excluded,skin_tone_variant
,1F469 1F3FC 200D 1F4BB,woman technologist: medium-light skin tone,People & Body,person-role,1037,1f469-1f3fc-1f4bb.png,excluded,skin_tone_variant
,1F469 1F3FD 200D 1F4BB,woman technologist: medium skin tone,People & Body,person-role,1038,1f469-1f3fd-1f4bb.png,excluded,skin_tone_variant
,1F469 1F3FE 200D 1F4BB,woman technologist: medium-dark skin tone,People & Body,person-role,1039,1f469-1f3fe-1f4bb.png,excluded,skin_tone_variant
,1F469 1F3FF 200D 1F4BB,woman technologist: dark skin tone,People & Body,person-role,1040,1f469-1f3ff-1f4bb.png,excluded,skin_tone_variant
,1F9D1 200D 1F3A4,singer,People & Body,person-role,1041,1f9d1-1f3a4.png,candidate,zwj_sequence
,1F9D1 1F3FB 200D 1F3A4,singer: light skin tone,People & Body,person-role,1042,1f9d1-1f3fb-1f3a4.png,excluded,skin_tone_variant
,1F9D1 1F3FC 200D 1F3A4,singer: medium-light skin tone,People & Body,person-role,1043,1f9d1-1f3fc-1f3a4.png,excluded,skin_tone_variant
,1F9D1 1F3FD 200D 1F3A4,singer: medium skin tone,People & Body,person-role,1044,1f9d1-1f3fd-1f3a4.png,excluded,skin_tone_variant
,1F9D1 1F3FE 200D 1F3A4,singer: medium-dark skin tone,People & Body,person-role,1045,1f9d1-1f3fe-1f3a4.png,excluded,skin_tone_variant
,1F9D1 1F3FF 200D 1F3A4,singer: dark skin tone,People & Body,person-role,1046,1f9d1-1f3ff-1f3a4.png,excluded,skin_tone_variant
,1F468 200D 1F3A4,man singer,People & Body,person-role,1047,1f468-1f3a4.png,excluded,zwj_sequence
,1F468 1F3FB 200D 1F3A4,man singer: light skin tone,People & Body,person-role,1048,1f468-1f3fb-1f3a4.png,excluded,skin_tone_variant
,1F468 1F3FC 200D 1F3A4,man singer: medium-light skin tone,People & Body,person-role,1049,1f468-1f3fc-1f3a4.png,excluded,skin_tone_variant
,1F468 1F3FD 200D 1F3A4,man singer: medium skin tone,People & Body,person-role,1050,1f468-1f3fd-1f3a4.png,excluded,skin_tone_variant
,1F468 1F3FE 200D 1F3A4,man singer: medium-dark skin tone,People & Body,person-role,1051,1f468-1f3fe-1f3a4.png,excluded,skin_tone_variant
,1F468 1F3FF 200D 1F3A4,man singer: dark skin tone,People & Body,person-role,1052,1f468-1f3ff-1f3a4.png,excluded,skin_tone_variant
,1F469 200D 1F3A4,woman singer,People & Body,person-role,1053,1f469-1f3a4.png,excluded,zwj_sequence
,1F469 1F3FB 200D 1F3A4,woman singer: light skin tone,People & Body,person-role,1054,1f469-1f3fb-1f3a4.png,excluded,skin_tone_variant
,1F469 1F3FC 200D 1F3A4,woman singer: medium-light skin tone,People & Body,person-role,1055,1f469-1f3fc-1f3a4.png,excluded,skin_tone_variant
,1F469 1F3FD 200D 1F3A4,woman singer: medium skin tone,People & Body,person-role,1056,1f469-1f3fd-1f3a4.png,excluded,skin_tone_variant
,1F469 1F3FE 200D 1F3A4,woman singer: medium-dark skin tone,People & Body,person-role,1057,1f469-1f3fe-1f3a4.png,excluded,skin_tone_variant
,1F469 1F3FF 200D 1F3A4,woman singer: dark skin tone,People & Body,person-role,1058,1f469-1f3ff-1f3a4.png,excluded,skin_tone_variant
,1F9D1 200D 1F3A8,artist,People & Body,person-role,1059,1f9d1-1f3a8.png,candidate,zwj_sequence
,1F9D1 1F3FB 200D 1F3A8,artist: light skin tone,People & Body,person-role,1060,1f9d1-1f3fb-1f3a8.png,excluded,skin_tone_variant
,1F9D1 1F3FC 200D 1F3A8,artist: medium-light skin tone,People & Body,person-role,1061,1f9d1-1f3fc-1f3a8.png,excluded,skin_tone_variant
,1F9D1 1F3FD 200D 1F3A8,artist: medium skin tone,People & Body,person-role,1062,1f9d1-1f3fd-1f3a8.png,excluded,skin_tone_variant
,1F9D1 1F3FE 200D 1F3A8,artist: medium-dark skin tone,People & Body,person-role,1063,1f9d1-1f3fe-1f3a8.png,excluded,skin_tone_variant
,1F9D1 1F3FF 200D 1F3A8,artist: dark skin tone,People & Body,person-role,1064,1f9d1-1f3ff-1f3a8.png,excluded,skin_tone_variant
,1F468 200D 1F3A8,man artist,People & Body,person-role,1065,1f468-1f3a8.png,excluded,zwj_sequence
,1F468 1F3FB 200D 1F3A8,man artist: light skin tone,People & Body,person-role,1066,1f468-1f3fb-1f3a8.png,excluded,skin_tone_variant
,1F468 1F3FC 200D 1F3A8,man artist: medium-light skin tone,People & Body,person-role,1067,1f468-1f3fc-1f3a8.png,excluded,skin_tone_variant
,1F468 1F3FD 200D 1F3A8,man artist: medium skin tone,People & Body,person-role,1068,1f468-1f3fd-1f3a8.png,excluded,skin_tone_variant
,1F468 1F3FE 200D 1F3A8,man artist: medium-dark skin tone,People & Body,person-role,1069,1f468-1f3fe-1f3a8.png,excluded,skin_tone_variant
,1F468 1F3FF 200D 1F3A8,man artist: dark skin tone,People & Body,person-role,1070,1f468-1f3ff-1f3a8.png,excluded,skin_tone_variant
,1F469 200D 1F3A8,woman artist,People & Body,person-role,1071,1f469-1f3a8.png,excluded,zwj_sequence
,1F469 1F3FB 200D 1F3A8,woman artist: light skin tone,People & Body,person-role,1072,1f469-1f3fb-1f3a8.png,excluded,skin_tone_variant
,1F469 1F3FC 200D 1F3A8,woman artist: medium-light skin tone,People & Body,person-role,1073,1f469-1f3fc-1f3a8.png,excluded,skin_tone_variant
,1F469 1F3FD 200D 1F3A8,woman artist: medium skin tone,People & Body,person-role,1074,1f469-1f3fd-1f3a8.png,excluded,skin_tone_variant
,1F469 1F3FE 200D 1F3A8,woman artist: medium-dark skin tone,People & Body,person-role,1075,1f469-1f3fe-1f3a8.png,excluded,skin_tone_variant
,1F469 1F3FF 200D 1F3A8,woman artist: dark skin tone,People & Body,person-role,1076,1f469-1f3ff-1f3a8.png,excluded,skin_tone_variant
,1F9D1 200D 2708 FE0F,pilot,People & Body,person-role,1077,1f9d1-2708.png,candidate,zwj_sequence
,1F9D1 1F3FB 200D 2708 FE0F,pilot: light skin tone,People & Body,person-role,1078,1f9d1-1f3fb-2708.png,excluded,skin_tone_variant
,1F9D1 1F3FC 200D 2708 FE0F,pilot: medium-light skin tone,People & Body,person-role,1079,1f9d1-1f3fc-2708.png,excluded,skin_tone_variant
,1F9D1 1F3FD 200D 2708 FE0F,pilot: medium skin tone,People & Body,person-role,1080,1f9d1-1f3fd-2708.png,excluded,skin_tone_variant
,1F9D1 1F3FE 200D 2708 FE0F,pilot: medium-dark skin tone,People & Body,person-role,1081,1f9d1-1f3fe-2708.png,excluded,skin_tone_variant
,1F9D1 1F3FF 200D 2708 FE0F,pilot: dark skin tone,People & Body,person-role,1082,1f9d1-1f3ff-2708.png,excluded,skin_tone_variant
,1F468 200D 2708 FE0F,man pilot,People & Body,person-role,1083,1f468-2708.png,excluded,zwj_sequence
,1F468 1F3FB 200D 2708 FE0F,man pilot: light skin tone,People & Body,person-role,1084,1f468-1f3fb-2708.png,excluded,skin_tone_variant
,1F468 1F3FC 200D 2708 FE0F,man pilot: medium-light skin tone,People & Body,person-role,1085,1f468-1f3fc-2708.png,excluded,skin_tone_variant
,1F468 1F3FD 200D 2708 FE0F,man pilot: medium skin tone,People & Body,person-role,1086,1f468-1f3fd-2708.png,excluded,skin_tone_variant
,1F468 1F3FE 200D 2708 FE0F,man pilot: medium-dark skin tone,People & Body,person-role,1087,1f468-1f3fe-2708.png,excluded,skin_tone_variant
,1F468 1F3FF 200D 2708 FE0F,man pilot: dark skin tone,People & Body,person-role,1088,1f468-1f3ff-2708.png,excluded,skin_tone_variant
,1F469 200D 2708 FE0F,woman pilot,People & Body,person-role,1089,1f469-2708.png,excluded,zwj_sequence
,1F469 1F3FB 200D 2708 FE0F,woman pilot: light skin tone,People & Body,person-role,1090,1f469-1f3fb-2708.png,excluded,skin_tone_variant
,1F469 1F3FC 200D 2708 FE0F,woman pilot: medium-light skin tone,People & Body,person-role,1091,1f469-1f3fc-2708.png,excluded,skin_tone_variant
,1F469 1F3FD 200D 2708 FE0F,woman pilot: medium skin tone,People & Body,person-role,1092,1f469-1f3fd-2708.png,excluded,skin_tone_variant
,1F469 1F3FE 200D 2708 FE0F,woman pilot: medium-dark skin tone,People & Body,person-role,1093,1f469-1f3fe-2708.png,excluded,skin_tone_variant
,1F469 1F3FF 200D 2708 FE0F,woman pilot: dark skin tone,People & Body,person-role,1094,1f469-1f3ff-2708.png,excluded,skin_tone_variant
,1F9D1 200D 1F680,astronaut,People & Body,person-role,1095,1f9d1-1f680.png,candidate,zwj_sequence
,1F9D1 1F3FB 200D 1F680,astronaut: light skin tone,People & Body,person-role,1096,1f9d1-1f3fb-1f680.png,excluded,skin_tone_variant
,1F9D1 1F3FC 200D 1F680,astronaut: medium-light skin tone,People & Body,person-role,1097,1f9d1-1f3fc-1f680.png,excluded,skin_tone_variant
,1F9D1 1F3FD 200D 1F680,astronaut: medium skin tone,People & Body,person-role,1098,1f9d1-1f3fd-1f680.png,excluded,skin_tone_variant
,1F9D1 1F3FE 200D 1F680,astronaut: medium-dark skin tone,People & Body,person-role,1099,1f9d1-1f3fe-1f680.png,excluded,skin_tone_variant
,1F9D1 1F3FF 200D 1F680,astronaut: dark skin tone,People & Body,person-role,1100,1f9d1-1f3ff-1f680.png,excluded,skin_tone_variant
,1F468 200D 1F680,man astronaut,People & Body,person-role,1101,1f468-1f680.png,excluded,zwj_sequence
,1F468 1F3FB 200D 1F680,man astronaut: light skin tone,People & Body,person-role,1102,1f468-1f3fb-1f680.png,excluded,skin_tone_variant
,1F468 1F3FC 200D 1F680,man astronaut: medium-light skin tone,People & Body,person-role,1103,1f468-1f3fc-1f680.png,excluded,skin_tone_variant
,1F468 1F3FD 200D 1F680,man astronaut: medium skin tone,People & Body,person-role,1104,1f468-1f3fd-1f680.png,excluded,skin_tone_variant
,1F468 1F3FE 200D 1F680,man astronaut: medium-dark skin tone,People & Body,person-role,1105,1f468-1f3fe-1f680.png,excluded,skin_tone_variant
,1F468 1F3FF 200D 1F680,man astronaut: dark skin tone,People & Body,person-role,1106,1f468-1f3ff-1f680.png,excluded,skin_tone_variant
,1F469 200D 1F680,woman astronaut,People & Body,person-role,1107,1f469-1f680.png,excluded,zwj_sequence
,1F469 1F3FB 200D 1F680,woman astronaut: light skin tone,People & Body,person-role,1108,1f469-1f3fb-1f680.png,excluded,skin_tone_variant
,1F469 1F3FC 200D 1F680,woman astronaut: medium-light skin tone,People & Body,person-role,1109,1f469-1f3fc-1f680.png,excluded,skin_tone_variant
,1F469 1F3FD 200D 1F680,woman astronaut: medium skin tone,People & Body,person-role,1110,1f469-1f3fd-1f680.png,excluded,skin_tone_variant
,1F469 1F3FE 200D 1F680,woman astronaut: medium-dark skin tone,People & Body,person-role,1111,1f469-1f3fe-1f680.png,excluded,skin_tone_variant
,1F469 1F3FF 200D 1F680,woman astronaut: dark skin tone,People & Body,person-role,1112,1f469-1f3ff-1f680.png,excluded,skin_tone_variant
,1F9D1 200D 1F692,firefighter,People & Body,person-role,1113,1f9d1-1f692.png,candidate,zwj_sequence
,1F9D1 1F3FB 200D 1F692,firefighter: light skin tone,People & Body,person-role,1114,1f9d1-1f3fb-1f692.png,excluded,skin_tone_variant
,1F9D1 1F3FC 200D 1F692,firefighter: medium-light skin tone,People & Body,person-role,1115,1f9d1-1f3fc-1f692.png,excluded,skin_tone_variant
,1F9D1 1F3FD 200D 1F692,firefighter: medium skin tone,People & Body,person-role,1116,1f9d1-1f3fd-1f692.png,excluded,skin_tone_variant
,1F9D1 1F3FE 200D 1F692,firefighter: medium-dark skin tone,People & Body,person-role,1117,1f9d1-1f3fe-1f692.png,excluded,skin_tone_variant
,1F9D1 1F3FF 200D 1F692,firefighter: dark skin tone,People & Body,person-role,1118,1f9d1-1f3ff-1f692.png,excluded,skin_tone_variant
,1F468 200D 1F692,man firefighter,People & Body,person-role,1119,1f468-1f692.png,excluded,zwj_sequence
,1F468 1F3FB 200D 1F692,man firefighter: light skin tone,People & Body,person-role,1120,1f468-1f3fb-1f692.png,excluded,skin_tone_variant
